original_image,crop_filename,split,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,dataset_source,ground_truth_class
train/images/000119.jpg,000119_crop_000.jpg,train,0.2581141,2,7,640,618,257,248,385,376,multispecies,2
train/images/000191.jpg,000191_crop_000.jpg,train,0.2840988,1,9,640,618,256,249,384,377,multispecies,1
train/images/000109.jpg,000109_crop_000.jpg,train,0.2842333,0,15,640,613,256,250,384,378,multispecies,2
train/images/000000.jpg,000000_crop_000.jpg,train,0.4976727,2,10,640,617,257,249,385,377,multispecies,0
train/images/000168.jpg,000168_crop_000.jpg,train,0.36128113,0,11,640,619,256,251,384,379,multispecies,3
train/images/000118.jpg,000118_crop_000.jpg,train,0.40231526,1,12,640,619,256,251,384,379,multispecies,2
train/images/000047.jpg,000047_crop_000.jpg,train,0.55356276,0,12,640,618,256,251,384,379,multispecies,0
train/images/000036.jpg,000036_crop_000.jpg,train,0.6892353,3,9,640,615,257,248,385,376,multispecies,0
train/images/000025.jpg,000025_crop_000.jpg,train,0.5540944,4,12,640,618,258,251,386,379,multispecies,0
train/images/000011.jpg,000011_crop_000.jpg,train,0.5866181,2,11,640,619,257,251,385,379,multispecies,0
train/images/000128.jpg,000128_crop_000.jpg,train,0.43217617,2,8,640,619,257,249,385,377,multispecies,2
train/images/000030.jpg,000030_crop_000.jpg,train,0.34886032,3,13,640,619,257,252,385,380,multispecies,0
train/images/000018.jpg,000018_crop_000.jpg,train,0.4032954,0,13,640,618,256,251,384,379,multispecies,0
train/images/000085.jpg,000085_crop_000.jpg,train,0.63145,5,9,640,619,258,250,386,378,multispecies,0
train/images/000035.jpg,000035_crop_000.jpg,train,0.5258509,0,9,639,622,255,251,383,379,multispecies,0
train/images/000043.jpg,000043_crop_000.jpg,train,0.39572668,0,16,640,618,256,253,384,381,multispecies,0
train/images/000137.jpg,000137_crop_000.jpg,train,0.30534235,4,12,640,619,258,251,386,379,multispecies,2
train/images/000078.jpg,000078_crop_000.jpg,train,0.37856796,0,12,640,615,256,249,384,377,multispecies,0
train/images/000012.jpg,000012_crop_000.jpg,train,0.35970226,0,15,640,619,256,253,384,381,multispecies,0
train/images/000068.jpg,000068_crop_000.jpg,train,0.54361075,0,8,640,618,256,249,384,377,multispecies,0
train/images/000065.jpg,000065_crop_000.jpg,train,0.61603576,4,12,640,615,258,249,386,377,multispecies,0
train/images/000034.jpg,000034_crop_000.jpg,train,0.4149772,4,10,640,617,258,249,386,377,multispecies,0
train/images/000016.jpg,000016_crop_000.jpg,train,0.42906514,0,13,640,618,256,251,384,379,multispecies,0
train/images/000122.jpg,000122_crop_000.jpg,train,0.41010207,2,12,640,618,257,251,385,379,multispecies,2
train/images/000177.jpg,000177_crop_000.jpg,train,0.35259798,0,11,640,614,256,248,384,376,multispecies,1
train/images/000116.jpg,000116_crop_000.jpg,train,0.50013334,2,13,640,618,257,251,385,379,multispecies,2
train/images/000044.jpg,000044_crop_000.jpg,train,0.63231224,0,13,640,616,256,250,384,378,multispecies,0
train/images/000017.jpg,000017_crop_000.jpg,train,0.5542252,1,9,640,618,256,249,384,377,multispecies,0
train/images/000185.jpg,000185_crop_000.jpg,train,0.29359975,2,8,640,618,257,249,385,377,multispecies,1
train/images/000042.jpg,000042_crop_000.jpg,train,0.26789263,0,13,640,619,256,252,384,380,multispecies,0
train/images/000022.jpg,000022_crop_000.jpg,train,0.7708303,0,11,640,615,256,249,384,377,multispecies,0
train/images/000149.jpg,000149_crop_000.jpg,train,0.4209418,0,11,640,619,256,251,384,379,multispecies,3
train/images/000077.jpg,000077_crop_000.jpg,train,0.3844404,0,12,640,615,256,249,384,377,multispecies,0
train/images/000164.jpg,000164_crop_000.jpg,train,0.41297364,4,13,640,617,258,251,386,379,multispecies,3
