original_image,crop_filename,split,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,dataset_source,ground_truth_class
train/images/000119.jpg,000119_crop_000.jpg,train,0.9850558,0,0,640,634,256,253,384,381,multispecies,2
train/images/000191.jpg,000191_crop_000.jpg,train,0.9935616,0,0,640,633,256,252,384,380,multispecies,1
train/images/000109.jpg,000109_crop_000.jpg,train,0.9824702,0,0,640,638,256,255,384,383,multispecies,2
train/images/000000.jpg,000000_crop_000.jpg,train,0.99616385,0,0,640,634,256,253,384,381,multispecies,0
train/images/000168.jpg,000168_crop_000.jpg,train,0.9973579,0,0,639,634,255,253,383,381,multispecies,3
train/images/000118.jpg,000118_crop_000.jpg,train,0.9829401,0,0,640,637,256,254,384,382,multispecies,2
train/images/000047.jpg,000047_crop_000.jpg,train,0.99441504,0,2,640,634,256,254,384,382,multispecies,0
train/images/000036.jpg,000036_crop_000.jpg,train,0.98855686,0,1,640,626,256,249,384,377,multispecies,0
train/images/000025.jpg,000025_crop_000.jpg,train,0.99533033,0,1,640,637,256,255,384,383,multispecies,0
train/images/000011.jpg,000011_crop_000.jpg,train,0.99638367,0,1,640,633,256,253,384,381,multispecies,0
train/images/000128.jpg,000128_crop_000.jpg,train,0.98806864,0,0,640,633,256,252,384,380,multispecies,2
train/images/000030.jpg,000030_crop_000.jpg,train,0.99612445,0,0,640,632,256,252,384,380,multispecies,0
train/images/000018.jpg,000018_crop_000.jpg,train,0.9963438,0,0,640,638,256,255,384,383,multispecies,0
train/images/000085.jpg,000085_crop_000.jpg,train,0.9892274,0,0,640,638,256,255,384,383,multispecies,0
train/images/000035.jpg,000035_crop_000.jpg,train,0.9974874,0,2,640,626,256,250,384,378,multispecies,0
train/images/000043.jpg,000043_crop_000.jpg,train,0.99468344,0,1,640,637,256,255,384,383,multispecies,0
train/images/000137.jpg,000137_crop_000.jpg,train,0.98634005,0,0,640,635,256,253,384,381,multispecies,2
train/images/000078.jpg,000078_crop_000.jpg,train,0.99515057,0,1,640,633,256,253,384,381,multispecies,0
train/images/000012.jpg,000012_crop_000.jpg,train,0.7886992,0,1,640,638,256,255,384,383,multispecies,0
train/images/000068.jpg,000068_crop_000.jpg,train,0.99710387,0,2,640,627,256,250,384,378,multispecies,0
train/images/000065.jpg,000065_crop_000.jpg,train,0.7099577,0,1,640,637,256,255,384,383,multispecies,0
train/images/000065.jpg,000065_crop_001.jpg,train,0.6745932,0,1,640,627,256,250,384,378,multispecies,0
train/images/000034.jpg,000034_crop_000.jpg,train,0.9975333,0,3,640,638,256,256,384,384,multispecies,0
train/images/000016.jpg,000016_crop_000.jpg,train,0.99788505,0,2,640,633,256,253,384,381,multispecies,0
train/images/000122.jpg,000122_crop_000.jpg,train,0.9844131,0,0,640,636,256,254,384,382,multispecies,2
train/images/000177.jpg,000177_crop_000.jpg,train,0.9903024,1,0,640,631,256,251,384,379,multispecies,1
train/images/000142.jpg,000142_crop_000.jpg,train,0.9979978,0,0,639,631,255,251,383,379,multispecies,3
train/images/000116.jpg,000116_crop_000.jpg,train,0.9627019,0,0,640,637,256,254,384,382,multispecies,2
train/images/000044.jpg,000044_crop_000.jpg,train,0.9930762,0,1,639,639,255,256,383,384,multispecies,0
train/images/000017.jpg,000017_crop_000.jpg,train,0.9943057,0,0,640,637,256,254,384,382,multispecies,0
train/images/000185.jpg,000185_crop_000.jpg,train,0.99208075,0,0,640,636,256,254,384,382,multispecies,1
train/images/000042.jpg,000042_crop_000.jpg,train,0.9922597,0,2,640,635,256,254,384,382,multispecies,0
train/images/000022.jpg,000022_crop_000.jpg,train,0.99644417,0,2,640,632,256,253,384,381,multispecies,0
train/images/000178.jpg,000178_crop_000.jpg,train,0.9957279,1,0,640,622,256,247,384,375,multispecies,1
train/images/000202.jpg,000202_crop_000.jpg,train,0.99336606,1,0,640,634,256,253,384,381,multispecies,1
train/images/000149.jpg,000149_crop_000.jpg,train,0.9971185,0,0,639,636,255,254,383,382,multispecies,3
train/images/000077.jpg,000077_crop_000.jpg,train,0.99486214,0,1,639,625,255,249,383,377,multispecies,0
train/images/000164.jpg,000164_crop_000.jpg,train,0.99767786,0,0,640,636,256,254,384,382,multispecies,3
train/images/000200.jpg,000200_crop_000.jpg,train,0.99435776,0,0,640,632,256,252,384,380,multispecies,1
train/images/000117.jpg,000117_crop_000.jpg,train,0.9784839,0,0,640,636,256,254,384,382,multispecies,2
train/images/000186.jpg,000186_crop_000.jpg,train,0.99019265,1,0,639,634,256,253,384,381,multispecies,1
train/images/000174.jpg,000174_crop_000.jpg,train,0.9921956,0,0,640,637,256,254,384,382,multispecies,1
train/images/000125.jpg,000125_crop_000.jpg,train,0.9853982,0,0,640,635,256,253,384,381,multispecies,2
train/images/000190.jpg,000190_crop_000.jpg,train,0.9949532,0,0,640,636,256,254,384,382,multispecies,1
train/images/000090.jpg,000090_crop_000.jpg,train,0.9944212,0,1,640,630,256,251,384,379,multispecies,0
train/images/000008.jpg,000008_crop_000.jpg,train,0.9954686,0,2,640,630,256,252,384,380,multispecies,0
train/images/000031.jpg,000031_crop_000.jpg,train,0.99517834,0,2,640,627,256,250,384,378,multispecies,0
train/images/000095.jpg,000095_crop_000.jpg,train,0.9969894,0,1,640,639,256,256,384,384,multispecies,0
train/images/000033.jpg,000033_crop_000.jpg,train,0.994899,0,1,640,635,256,254,384,382,multispecies,0
train/images/000171.jpg,000171_crop_000.jpg,train,0.99325716,1,0,639,633,256,252,384,380,multispecies,1
train/images/000107.jpg,000107_crop_000.jpg,train,0.9725184,0,0,640,638,256,255,384,383,multispecies,2
train/images/000139.jpg,000139_crop_000.jpg,train,0.7315645,0,0,640,639,256,255,384,383,multispecies,2
train/images/000141.jpg,000141_crop_000.jpg,train,0.99790514,0,0,640,635,256,253,384,381,multispecies,3
train/images/000158.jpg,000158_crop_000.jpg,train,0.9963993,0,0,640,633,256,252,384,380,multispecies,3
train/images/000054.jpg,000054_crop_000.jpg,train,0.99337375,0,1,640,636,256,254,384,382,multispecies,0
train/images/000072.jpg,000072_crop_000.jpg,train,0.9583594,0,1,640,629,256,251,384,379,multispecies,0
train/images/000083.jpg,000083_crop_000.jpg,train,0.9956376,0,0,640,631,256,251,384,379,multispecies,0
train/images/000076.jpg,000076_crop_000.jpg,train,0.9923968,0,1,640,632,256,252,384,380,multispecies,0
train/images/000126.jpg,000126_crop_000.jpg,train,0.9736164,0,0,640,637,256,254,384,382,multispecies,2
train/images/000163.jpg,000163_crop_000.jpg,train,0.996894,1,0,638,633,255,252,383,380,multispecies,3
train/images/000099.jpg,000099_crop_000.jpg,train,0.9961797,1,3,640,629,256,252,384,380,multispecies,0
train/images/000045.jpg,000045_crop_000.jpg,train,0.9938018,0,0,640,636,256,254,384,382,multispecies,0
train/images/000123.jpg,000123_crop_000.jpg,train,0.9698751,0,0,640,635,256,253,384,381,multispecies,2
train/images/000104.jpg,000104_crop_000.jpg,train,0.97587675,0,0,640,638,256,255,384,383,multispecies,2
train/images/000010.jpg,000010_crop_000.jpg,train,0.99702233,0,2,640,629,256,251,384,379,multispecies,0
train/images/000188.jpg,000188_crop_000.jpg,train,0.99378586,0,0,640,633,256,252,384,380,multispecies,1
train/images/000019.jpg,000019_crop_000.jpg,train,0.99584347,0,1,640,627,256,250,384,378,multispecies,0
train/images/000193.jpg,000193_crop_000.jpg,train,0.99040204,1,0,639,629,256,250,384,378,multispecies,1
train/images/000156.jpg,000156_crop_000.jpg,train,0.9968748,0,0,638,636,255,254,383,382,multispecies,3
train/images/000121.jpg,000121_crop_000.jpg,train,0.9835069,0,0,640,637,256,254,384,382,multispecies,2
train/images/000140.jpg,000140_crop_000.jpg,train,0.9814098,0,0,640,638,256,255,384,383,multispecies,2
train/images/000053.jpg,000053_crop_000.jpg,train,0.99698883,0,3,640,624,256,249,384,377,multispecies,0
train/images/000183.jpg,000183_crop_000.jpg,train,0.99417216,0,0,640,632,256,252,384,380,multispecies,1
train/images/000038.jpg,000038_crop_000.jpg,train,0.9954529,1,2,638,629,255,251,383,379,multispecies,0
train/images/000135.jpg,000135_crop_000.jpg,train,0.9894121,0,0,640,635,256,253,384,381,multispecies,2
train/images/000175.jpg,000175_crop_000.jpg,train,0.9943668,0,0,640,633,256,252,384,380,multispecies,1
train/images/000067.jpg,000067_crop_000.jpg,train,0.9963521,0,1,640,632,256,252,384,380,multispecies,0
train/images/000105.jpg,000105_crop_000.jpg,train,0.97088146,0,0,640,638,256,255,384,383,multispecies,2
train/images/000152.jpg,000152_crop_000.jpg,train,0.99808633,0,0,640,636,256,254,384,382,multispecies,3
train/images/000167.jpg,000167_crop_000.jpg,train,0.9975641,0,1,638,635,255,254,383,382,multispecies,3
train/images/000050.jpg,000050_crop_000.jpg,train,0.98629516,0,2,639,638,255,256,383,384,multispecies,0
train/images/000133.jpg,000133_crop_000.jpg,train,0.9872875,0,0,640,636,256,254,384,382,multispecies,2
train/images/000069.jpg,000069_crop_000.jpg,train,0.9955571,0,3,640,637,256,256,384,384,multispecies,0
train/images/000154.jpg,000154_crop_000.jpg,train,0.9956606,1,0,639,632,256,252,384,380,multispecies,3
train/images/000169.jpg,000169_crop_000.jpg,train,0.9963251,0,0,639,636,255,254,383,382,multispecies,3
train/images/000182.jpg,000182_crop_000.jpg,train,0.9537471,0,0,640,638,256,255,384,383,multispecies,1
train/images/000079.jpg,000079_crop_000.jpg,train,0.9940544,0,1,640,631,256,252,384,380,multispecies,0
train/images/000046.jpg,000046_crop_000.jpg,train,0.99493355,0,0,640,638,256,255,384,383,multispecies,0
train/images/000151.jpg,000151_crop_000.jpg,train,0.9979479,0,0,640,636,256,254,384,382,multispecies,3
train/images/000081.jpg,000081_crop_000.jpg,train,0.9956703,0,1,639,630,255,251,383,379,multispecies,0
train/images/000084.jpg,000084_crop_000.jpg,train,0.9663362,0,1,640,629,256,251,384,379,multispecies,0
train/images/000007.jpg,000007_crop_000.jpg,train,0.99768746,0,1,640,629,256,251,384,379,multispecies,0
train/images/000146.jpg,000146_crop_000.jpg,train,0.99849474,0,0,640,632,256,252,384,380,multispecies,3
train/images/000061.jpg,000061_crop_000.jpg,train,0.9969453,0,0,640,633,256,252,384,380,multispecies,0
train/images/000062.jpg,000062_crop_000.jpg,train,0.99545455,0,1,640,626,256,249,384,377,multispecies,0
train/images/000073.jpg,000073_crop_000.jpg,train,0.99501354,0,2,640,638,256,256,384,384,multispecies,0
train/images/000013.jpg,000013_crop_000.jpg,train,0.9978884,0,3,640,628,256,251,384,379,multispecies,0
train/images/000024.jpg,000024_crop_000.jpg,train,0.9953537,0,1,640,638,256,255,384,383,multispecies,0
train/images/000056.jpg,000056_crop_000.jpg,train,0.99412894,0,0,640,637,256,254,384,382,multispecies,0
train/images/000039.jpg,000039_crop_000.jpg,train,0.99678963,0,1,640,633,256,253,384,381,multispecies,0
train/images/000003.jpg,000003_crop_000.jpg,train,0.99274194,0,1,640,631,256,252,384,380,multispecies,0
train/images/000179.jpg,000179_crop_000.jpg,train,0.99466777,2,0,640,632,257,252,385,380,multispecies,1
train/images/000148.jpg,000148_crop_000.jpg,train,0.9966349,0,0,640,636,256,254,384,382,multispecies,3
train/images/000006.jpg,000006_crop_000.jpg,train,0.9962478,0,1,640,633,256,253,384,381,multispecies,0
train/images/000004.jpg,000004_crop_000.jpg,train,0.9957748,0,1,640,633,256,253,384,381,multispecies,0
train/images/000066.jpg,000066_crop_000.jpg,train,0.99545777,0,0,640,637,256,254,384,382,multispecies,0
train/images/000155.jpg,000155_crop_000.jpg,train,0.99711275,0,0,639,635,255,253,383,381,multispecies,3
train/images/000172.jpg,000172_crop_000.jpg,train,0.99059033,0,0,640,637,256,254,384,382,multispecies,1
train/images/000080.jpg,000080_crop_000.jpg,train,0.99640816,0,0,640,637,256,254,384,382,multispecies,0
train/images/000115.jpg,000115_crop_000.jpg,train,0.9917013,0,0,640,632,256,252,384,380,multispecies,2
train/images/000130.jpg,000130_crop_000.jpg,train,0.98655826,0,0,640,636,256,254,384,382,multispecies,2
train/images/000143.jpg,000143_crop_000.jpg,train,0.9969374,1,0,639,635,256,253,384,381,multispecies,3
train/images/000009.jpg,000009_crop_000.jpg,train,0.993363,0,1,640,630,256,251,384,379,multispecies,0
train/images/000026.jpg,000026_crop_000.jpg,train,0.99494153,0,2,640,638,256,256,384,384,multispecies,0
train/images/000114.jpg,000114_crop_000.jpg,train,0.89737195,0,1,640,637,256,255,384,383,multispecies,2
train/images/000091.jpg,000091_crop_000.jpg,train,0.9932777,0,2,640,626,256,250,384,378,multispecies,0
train/images/000162.jpg,000162_crop_000.jpg,train,0.99754936,0,0,639,635,255,253,383,381,multispecies,3
train/images/000165.jpg,000165_crop_000.jpg,train,0.9970476,1,0,638,629,255,250,383,378,multispecies,3
train/images/000088.jpg,000088_crop_000.jpg,train,0.994362,0,1,640,633,256,253,384,381,multispecies,0
train/images/000093.jpg,000093_crop_000.jpg,train,0.996247,0,1,640,632,256,252,384,380,multispecies,0
train/images/000161.jpg,000161_crop_000.jpg,train,0.997382,0,0,640,636,256,254,384,382,multispecies,3
train/images/000184.jpg,000184_crop_000.jpg,train,0.99241805,0,0,640,633,256,252,384,380,multispecies,1
train/images/000064.jpg,000064_crop_000.jpg,train,0.990622,0,0,640,638,256,255,384,383,multispecies,0
train/images/000098.jpg,000098_crop_000.jpg,train,0.99543375,0,1,640,638,256,255,384,383,multispecies,0
train/images/000106.jpg,000106_crop_000.jpg,train,0.9780741,0,0,640,637,256,254,384,382,multispecies,2
train/images/000173.jpg,000173_crop_000.jpg,train,0.9919453,0,0,640,634,256,253,384,381,multispecies,1
train/images/000196.jpg,000196_crop_000.jpg,train,0.9888182,0,0,640,638,256,255,384,383,multispecies,1
train/images/000124.jpg,000124_crop_000.jpg,train,0.98793787,0,0,640,633,256,252,384,380,multispecies,2
train/images/000198.jpg,000198_crop_000.jpg,train,0.9937849,0,0,640,637,256,254,384,382,multispecies,1
train/images/000027.jpg,000027_crop_000.jpg,train,0.9954075,0,1,640,632,256,252,384,380,multispecies,0
train/images/000005.jpg,000005_crop_000.jpg,train,0.99688655,0,1,640,636,256,254,384,382,multispecies,0
train/images/000028.jpg,000028_crop_000.jpg,train,0.9965496,0,0,640,630,256,251,384,379,multispecies,0
train/images/000049.jpg,000049_crop_000.jpg,train,0.99667287,0,1,640,638,256,255,384,383,multispecies,0
train/images/000040.jpg,000040_crop_000.jpg,train,0.9938651,0,1,640,637,256,255,384,383,multispecies,0
train/images/000015.jpg,000015_crop_000.jpg,train,0.9963625,0,3,640,634,256,254,384,382,multispecies,0
train/images/000103.jpg,000103_crop_000.jpg,train,0.99192727,0,0,640,629,256,250,384,378,multispecies,0
train/images/000187.jpg,000187_crop_000.jpg,train,0.9911608,2,0,639,635,256,253,384,381,multispecies,1
train/images/000199.jpg,000199_crop_000.jpg,train,0.990777,0,0,640,633,256,252,384,380,multispecies,1
train/images/000070.jpg,000070_crop_000.jpg,train,0.9857092,0,1,639,636,255,254,383,382,multispecies,0
train/images/000055.jpg,000055_crop_000.jpg,train,0.99259263,0,1,640,630,256,251,384,379,multispecies,0
